t_s,x0_m,x1_m,x2_m,v0_m_per_s,v1_m_per_s,v2_m_per_s
0.005379999999999999,0.0009982770886238963,0.0008370005330375551,3.064655395442458e-05,0.6872883877015362,0.531210403164232,0.1232014642609794
0.005382,0.0009996522848044309,0.0008380627282929979,3.089395376874386e-05,0.6879076814343553,0.5309844285773614,0.1241990218991925
0.005384,0.0010010287189758697,0.0008391244693461075,3.114335227712606e-05,0.6885263771447077,0.530756204781267,0.1252001557031161
0.005386,0.0010024063899343716,0.0008401857517195503,3.13947566179112e-05,0.689144467034163,0.5305257528711009,0.12620485167306167
0.0053879999999999996,0.0010037852964604873,0.0008412465709782368,3.164817390139587e-05,0.6897619432927757,0.530293093995123,0.12721309576531922
0.00539,0.0010051654373191357,0.0008423069227294266,3.1903611209745165e-05,0.6903787980993892,0.530058249354462,0.1282248738921059
0.005392,0.0010065468112595828,0.0008433668026228339,3.216107559690478e-05,0.6909950236219415,0.5298212402024896,0.1292401719218966
0.0053939999999999995,0.0010079294170154194,0.0008444262063507313,3.242057408851392e-05,0.6916106120177715,0.5295820878441395,0.1302589756798082
0.005396,0.0010093132533045418,0.0008454851296480526,3.268211368181901e-05,0.6922255554339257,0.5293408136352268,0.1312812709479838
0.005398,0.0010106983188291289,0.0008465435682924932,3.294570134558808e-05,0.6928398460074641,0.5290974389817047,0.1323070434660354
0.005399999999999999,0.0010120846122756246,0.0008476015181046098,3.3211344020026554e-05,0.6934534758657687,0.5288519853385616,0.13333627893184466
0.005402,0.001013472132314719,0.0008486589749479176,3.347904861669405e-05,0.6940664371268512,0.528604474209376,0.13436896300171233
0.005404,0.0010148608776013276,0.0008497159347289873,3.374882201842127e-05,0.6946787218996616,0.5283549271458835,0.13540508129049547
0.005405999999999999,0.0010162508467745756,0.0008507723933975406,3.402067107922751e-05,0.6952903222843964,0.5281033657472978,0.1364446193719872
0.005408,0.0010176420384577802,0.0008518283469465447,3.429460262423889e-05,0.6959012303728075,0.5278498116596291,0.1374875627792991
0.00541,0.001019034451258434,0.0008528837914123049,3.457062344960737e-05,0.696511438248471,0.5275942865750425,0.1385338970052441
0.005412,0.0010204280837681889,0.0008539387228745566,3.484874032243066e-05,0.697120937987044,0.5273368122310649,0.13958360750287893
0.0054139999999999995,0.0010218229345628398,0.0008549931374565545,3.5128959980673445e-05,0.6977297216566535,0.5270774104094952,0.1406366796862107
0.005416,0.001023219002202311,0.0008560470313251611,3.541128913308938e-05,0.6983377813182201,0.5268161029361048,0.14169309893018694
0.005418,0.0010246162852306417,0.0008571004006909336,3.569573445914317e-05,0.6989451090257699,0.526552911680057,0.14275285057097548
0.0054199999999999995,0.0010260147821759727,0.000858153241808211,3.598230260893336e-05,0.6995516968267455,0.526287858553225,0.14381591990634562
0.005422,0.001027414491550533,0.0008592055509751975,3.627100020311596e-05,0.7001575367623174,0.5260209655095093,0.14488229219604834
0.005424,0.001028815411850628,0.000860257324534047,3.656183383282878e-05,0.7007626208676971,0.5257522545441514,0.14595195266219949
0.005425999999999999,0.0010302175415566283,0.0008613085588709445,3.685481005961665e-05,0.7013669411724478,0.5254817476928229,0.1470248864898852
0.005428,0.0010316208791329576,0.0008623592504161857,3.714993541535811e-05,0.7019704897007981,0.5252094670307428,0.1481010788277385
0.00543,0.0010330254230280832,0.0008634093956442564,3.744721640219248e-05,0.7025732584719545,0.5249354346723817,0.14918051478793745
0.005431999999999999,0.0010344311716745064,0.0008644589910739098,3.774665949244725e-05,0.7031752395004143,0.5246596727708319,0.15026317944653225
0.005434,0.001035838123488752,0.0008655080332682436,3.8048271128566185e-05,0.7037764247962798,0.5243822035171252,0.15134905784382355
0.005436,0.0010372462768713623,0.0008665565188347748,3.83520577230382e-05,0.7043768063655704,0.5241030491395516,0.1524381349847403
0.005438,0.0010386556302068868,0.0008676044444255139,3.8658025658327e-05,0.7049763762105379,0.5238222319029741,0.1535303958392207
0.0054399999999999995,0.001040066181863876,0.0008686518067370367,3.896618128680163e-05,0.7055751263299365,0.5235397741079694,0.1546258253428057
0.005442,0.0010414779301948752,0.0008696986025105556,3.927653093066834e-05,0.7061730487192689,0.5232556980900331,0.15572440839719642
0.005444,0.0010428908735364171,0.000870744828531988,3.9589080881902944e-05,0.7067701353711907,0.5229700262191734,0.15682612987027097
0.0054459999999999995,0.0010443050102090178,0.0008717904816320258,3.990383740218343e-05,0.7073663782758443,0.5226827808992587,0.15793097459641253
0.005448,0.0010457203385171709,0.0008728355586862018,4.022080672282338e-05,0.7079617694211726,0.5223939845673377,0.1590389273768852
0.00545,0.0010471368567493444,0.0008738800566149554,4.0539995044706075e-05,0.7085563007932347,0.5221036596929595,0.16014997298020886
0.005451999999999999,0.0010485545631779762,0.0008749239723836973,4.086140853821941e-05,0.7091499643765203,0.5218118287774922,0.16126409614253423
0.005454,0.0010499734560594721,0.0008759673030028719,4.118505334319156e-05,0.7097427521542659,0.5215185143533052,0.1623812815681548
0.005456,0.0010513935336342037,0.0008770100455280184,4.1510935568828044e-05,0.7103346561087678,0.5212237389828122,0.16350151393015228
0.005458,0.001052814794126506,0.000878052197059831,4.1839061293649366e-05,0.7109256682216999,0.520927525258131,0.16462477787043722
0.00546,0.0010542372357446779,0.0008790937547442171,4.216943656542889e-05,0.7115157804744281,0.5206298958004911,0.16575105800003745
0.005462,0.0010556608566809798,0.0008801347157723552,4.250206740113143e-05,0.7121049848483249,0.5203308732595548,0.16688033889947057
0.005464,0.0010570856551116357,0.0008811750773807509,4.283695978685266e-05,0.7126932733250857,0.5200304803127399,0.16801260511911545
0.0054659999999999995,0.0010585116291968334,0.000882214836851292,4.317411967775915e-05,0.7132806378870447,0.5197287396645425,0.1691478411795836
0.005468,0.0010599387770807264,0.0008832539915113018,4.351355299802926e-05,0.7138670705174425,0.5194256740458706,0.1702860315721264
0.00547,0.0010613670968914362,0.000884292538733591,4.385526564079504e-05,0.7144525632006627,0.5191213062131327,0.17142716075931627
0.0054719999999999994,0.0010627965867410535,0.0008853304759365081,4.419926346808522e-05,0.7150371079226481,0.5188156589476081,0.17257121317527088
0.005474,0.0010642272447256432,0.0008863678005839887,4.4545552310768444e-05,0.7156206966712386,0.5185087550549572,0.1737181732258171
0.005476,0.0010656590689252488,0.0008874045101856037,4.489413796849699e-05,0.7162033214364882,0.5182006173645509,0.17486802528885662
0.005477999999999999,0.0010670920574038952,0.0008884406022966055,4.5245026209651336e-05,0.7167849742109799,0.5178912687287962,0.17602075371473358
0.00548,0.0010685262082095956,0.0008894760745179742,4.559822277128536e-05,0.7173656469901406,0.5175807320224635,0.17717634282660255
0.005482,0.0010699615193743575,0.0008905109244964611,4.5953733359072374e-05,0.7179453317725576,0.5172690301420123,0.17833477692079583
0.005484,0.0010713979889141886,0.0008915451499246313,4.631156364725189e-05,0.7185240205602933,0.5169561860047985,0.17949604026730973
0.0054859999999999996,0.0010728356148291052,0.000892578748540905,4.6671719278577625e-05,0.7191017053591998,0.5166422225481603,0.1806601171104093
0.005488,0.0010742743951031384,0.0008936117181295969,4.703420586426616e-05,0.7196783781792355,0.5163271627290438,0.18182699166870236
0.00549,0.001075714327704344,0.0008946440565209543,4.739902898394585e-05,0.7202540310347793,0.5160110295234065,0.18299664813542996
0.0054919999999999995,0.0010771554105848116,0.0008956757615911949,4.7766194185606434e-05,0.720828655944945,0.5156938459255498,0.1841690706788311
0.005494,0.0010785976416806732,0.0008967068312625432,4.8135706985549455e-05,0.7214022449338655,0.5153756349474816,0.18534424344250583
0.005496,0.0010800410189121146,0.0008977372635032649,4.850757286833931e-05,0.7219747900308928,0.5150564196183606,0.18652215054577886
0.005497999999999999,0.0010814855401833862,0.0008987670563277004,4.8881797286755044e-05,0.7225462832710126,0.5147362229837285,0.1877027760840631
0.0055,0.0010829312033828137,0.0008997962077962968,4.925838566174302e-05,0.7231167166952017,0.5144150681046528,0.188886104129369
0.005502,0.0010843780063828116,0.0009008247160156382,4.963734338237071e-05,0.7236860823507419,0.5140929780568883,0.1900721187308342
0.005503999999999999,0.0010858259470398948,0.0009018525791384748,5.001867580578101e-05,0.7242543722915329,0.5137699759304954,0.1912608039148059
0.005506,0.0010872750231946935,0.0009028797953637505,5.040238825714699e-05,0.7248215785784075,0.5134460848292228,0.19245214368515554
0.005508,0.0010887252326719668,0.0009039063629366302,5.078848602962727e-05,0.7253876932794445,0.513121327869843,0.19364612202363832
0.00551,0.0010901765732806174,0.0009049322801485242,5.117697438432216e-05,0.725952708470282,0.5127957281814901,0.19484272289025217
0.0055119999999999995,0.0010916290428137063,0.0009059575453371133,5.156785855023052e-05,0.7265166162344298,0.5124693089049992,0.1960419302235958
0.005514,0.0010930826390484708,0.0009069821568863713,5.196114372420726e-05,0.7270794086635829,0.5121420931922447,0.19724372794122658
0.005516,0.001094537359746339,0.0009080061132265858,5.235683507092171e-05,0.7276410778579339,0.51181410420539,0.19844809994010695
0.0055179999999999995,0.0010959932026529489,0.0009090294128343786,5.275493772281706e-05,0.7282016159264788,0.5114853651160121,0.19965503009717978
0.00552,0.001097450165498165,0.0009100520542327235,5.315545678007045e-05,0.7287610149872209,0.5111558991047972,0.20086450226948324
0.005522,0.0010989082459960972,0.0009110740359909648,5.355839731055339e-05,0.729319267167477,0.5108257293609639,0.20207650029443167
0.005523999999999999,0.0011003674418451198,0.0009120953567248325,5.39637643497929e-05,0.7298763646042992,0.510494879081496,0.20329100799016955
0.005526,0.0011018277507278912,0.0009131160150964584,5.43715629009333e-05,0.7304322994447926,0.5101633714704829,0.2045080091559256
0.005528,0.0011032891703113745,0.0009141360098143886,5.478179793469874e-05,0.7309870638464241,0.5098312297384646,0.20572748757236567
0.005529999999999999,0.0011047516982468576,0.0009151553396335967,5.519447438935643e-05,0.7315406499773331,0.5094984771017796,0.2069494270019452
0.005532,0.0011062153321699762,0.0009161740033554937,5.560959717068056e-05,0.7320930500166425,0.5091651367819007,0.20817381118927253
0.005534,0.0011076800697007356,0.0009171919998279384,5.602717115191712e-05,0.7326442561547667,0.5088312320045811,0.20940062386165992
0.005536,0.001109145908443533,0.0009182093279452444,5.6447201173749754e-05,0.7331942605937218,0.5084967859992203,0.210629848729459
0.0055379999999999995,0.001110612845987182,0.000919225986648188,5.686969204426596e-05,0.7337430555474334,0.5081618219984119,0.21186146948621642
0.00554,0.0011120808799049355,0.000920241974924013,5.7294648538923794e-05,0.7342906332420445,0.507826363237304,0.21309546980901412
0.005542,0.0011135500077545117,0.0009212572918064353,5.772207540051929e-05,0.7348369859162123,0.5074904329529674,0.2143318333588175
0.0055439999999999994,0.001115020227078119,0.0009222719363756468,5.815197733915458e-05,0.7353821058212778,0.5071540543838843,0.21557054378082302
0.005546,0.001116491535402481,0.0009232859077583172,5.858435903220671e-05,0.7359259852216177,0.5068172507692609,0.21681158470480533
0.005548,0.0011179639302388634,0.0009242992051275949,5.9019225124297105e-05,0.7364686163950491,0.5064800453482851,0.21805493974546342
0.005549999999999999,0.0011194374090831014,0.0009253118277031054,5.945658022726183e-05,0.7370099916331383,0.5061424613594647,0.21930059250278292
0.005552,0.001120911969415627,0.0009263237747509508,5.9896428920122636e-05,0.7375501032415069,0.5058045220397882,0.220548526562577
0.005554,0.0011223876087014981,0.0009273350455837047,6.033877574905899e-05,0.7380889435401357,0.5054662506241453,0.22179872549677088
0.005556,0.0011238643243904277,0.0009283456395604078,6.0783625227380445e-05,0.7386265048636694,0.5051276703448454,0.2230511728635903
0.005558,0.0011253421139168116,0.0009293555560865626,6.12309818354996e-05,0.739162779561721,0.5047888044309856,0.22430585220789998
0.00556,0.0011268209746997614,0.0009303647946141261,6.168085002090572e-05,0.739697759999175,0.5044496761078143,0.22556274706154553
0.005562,0.001128300904143133,0.0009313733546415012,6.213323419813893e-05,0.7402314385564898,0.5041103085960962,0.22682184094369484
0.0055639999999999995,0.0011297818996355595,0.0009323812357135275,6.258813874876538e-05,0.7407638076299985,0.5037707251114818,0.22808311736117862
0.005566,0.0011312639585504829,0.0009333884374214704,6.30455680213528e-05,0.7412948596321082,0.5034309488639762,0.2293465598088302
0.005568,0.001132747078246186,0.0009343949594030093,6.350552633144683e-05,0.7418245869915374,0.5030910030573709,0.23061215176982625
0.005569999999999999,0.0011342312560658253,0.0009354008013422238,6.39680179615482e-05,0.7423529821537648,0.5027509108883539,0.23187987671613572
0.005572,0.001135716489337466,0.0009364059629695794,6.443304716109072e-05,0.7428800375813455,0.5024106955457671,0.23314971810895394
0.005574,0.001137202775374116,0.0009374104440619113,6.490061814641993e-05,0.7434057457542106,0.5020703802101717,0.2344216593988507
0.005575999999999999,0.0011386901114737594,0.0009384142444424069,6.537073510077218e-05,0.7439300991699656,0.5017299880532472,0.2356956840260808
0.005578,0.0011401784949193945,0.0009394173639805875,6.584340217425424e-05,0.7444530903441876,0.5013895422371686,0.2369717754209196
0.00558,0.0011416679229790685,0.0009404198025922888,6.631862348382374e-05,0.744974711810724,0.5010490659139828,0.2382499170039976
0.005582,0.0011431583929059149,0.00094142156023964,6.67964031132702e-05,0.7454949561219884,0.5007085822249877,0.2395300921866344
0.0055839999999999996,0.0011446499019381908,0.0009424226369310416,6.72767451131967e-05,0.7460138158492565,0.5003681143001116,0.2408122843711721
0.005586,0.0011461424472993152,0.0009434230327211422,6.775965350100235e-05,0.7465312835829576,0.5000276852573,0.2420964769513076
0.005588,0.0011476360261979072,0.0009444227477108135,6.824513226086525e-05,0.747047351932835,0.4996873182020278,0.24338265331242714
0.0055899999999999995,0.0011491306358278244,0.0009454217820471255,6.873318534372631e-05,0.7475620135282186,0.49934703622659055,0.24467079683205128
0.005592,0.0011506262733682038,0.0009464201359233189,6.922381666727398e-05,0.7480752610184648,0.4990068624092884,0.24596089088021897
0.005594,0.0011521229359835008,0.0009474178095787767,6.97170301159294e-05,0.7485870870732585,0.49866681981396666,0.24725291881965636
0.005595999999999999,0.0011536206208235308,0.0009484148032989945,7.021282954083214e-05,0.7490974843829052,0.49832693148942014,0.24854686400608983
0.005598,0.001155119325023511,0.0009494111174155497,7.071121875982646e-05,0.7496064456586218,0.497987220468783,0.24984270978857398
0.0056,0.0011566190457041013,0.0009504067523060703,7.121220155744834e-05,0.7501139636328267,0.49764770976892125,0.2511404395098188
0.005601999999999999,0.0011581197799714492,0.0009514017083942012,7.171578168491306e-05,0.7506200310594298,0.4973084223898244,0.25244003650651614
0.005604,0.001159621524917231,0.0009523959861495695,7.222196286010358e-05,0.7511246407141202,0.49696938131400153,0.2537414841096654
0.005606,0.0011611242776186962,0.0009533895860877497,7.27307487675594e-05,0.7516277853946551,0.4966306095058765,0.2550447656448983
0.005608,0.0011626280351387127,0.0009543825087702268,7.324214305846622e-05,0.7521294579210943,0.496292129911238,0.25634986443280305
