base_pos_m,x0_m,x1_m,input_force_N
0.005311092577147623,0.004449443933549543,0.002987795289951463,0.9251683414164353
0.005324437030859049,0.004458705402011257,0.002992973773163465,0.9287079285545262
0.0053377814845704755,0.0044679587760813036,0.002998136067592132,0.932246461396855
0.005351125938281902,0.004477204068376639,0.003003282198471375,0.9357838804372047
0.005364470391993328,0.004486441291405583,0.003008412190817838,0.9393201261864581
0.0053778148457047535,0.004495670457643949,0.003013526069583145,0.9428551392777133
0.00539115929941618,0.0045048915795017335,0.003018623859587288,0.946388860421237
0.005404503753127606,0.004514104669315337,0.0030237055855030677,0.9499212303941595
0.005417848206839032,0.004523309739328044,0.0030287712718170545,0.9534521900135885
0.0054311926605504586,0.004532506801699606,0.0030338209428487544,0.9569816801499983
0.005444537114261885,0.004541695868549079,0.0030388546228362727,0.9605096417874949
0.005457881567973311,0.004550876951921788,0.003043872335870264,0.9640360159782878
0.005471226021684737,0.004560050063788638,0.0030488741058925383,0.9675607438420084
0.005484570475396164,0.004569215216021438,0.0030538599566467127,0.9710837665310703
0.00549791492910759,0.004578372420426298,0.003058829911745005,0.9746050252778532
0.005511259382819015,0.004587521688754903,0.0030637839946907894,0.9781244614111657
0.005524603836530442,0.004596663032684106,0.003068722228837771,0.9816420163277417
0.005537948290241868,0.00460579646381566,0.003073644637389453,0.9851576314920836
0.005551292743953294,0.00461492199365488,0.003078551243356466,0.988671248406059
0.00556463719766472,0.004624039633641333,0.003083442069617946,0.9921828086528163
0.005577981651376147,0.004633149395155518,0.00308831713893489,0.9956922539067667
0.005591326105087573,0.004642251289502569,0.003093176473917564,0.9991995259104922
0.005604670558798999,0.004651345327912173,0.0030980200970253478,1.0027045664747867
0.0056180150125104255,0.004660431521525457,0.0031028480305404877,1.0062073174597195
0.005631359466221852,0.004669509881405823,0.003107660296589795,1.0097077207903191
0.005644703919933278,0.004678580418559647,0.003112456917186017,1.0132057184868515
0.0056580483736447034,0.004687643143917583,0.0031172379141904617,1.01670125263791
0.00567139282735613,0.004696698068334417,0.0031220033093127047,1.020194265400283
0.005684737281067556,0.004705745202585463,0.0031267531241033707,1.02368469899372
0.005698081734778982,0.004714784557356248,0.003131487379933514,1.027172495685713
0.0057114261884904085,0.004723816143273985,0.003136206098057561,1.030657597837844
0.005724770642201835,0.004732839970892524,0.003140909299583215,1.0341399478838424
0.005738115095913261,0.004741856050689494,0.003145597005465727,1.0376194883254048
0.005751459549624687,0.00475086439306625,0.003150269236507813,1.0410961617321568
0.005764804003336114,0.004759865008340286,0.0031549260133444594,1.0445699107303088
0.00577814845704754,0.004768857906750808,0.003159567356454076,1.0480406780108702
0.005791492910758965,0.0047778430984727945,0.0031641932861866244,1.0515084063507119
0.0058048373644703916,0.004786820593604817,0.0031688038227392426,1.0549730385944356
0.005818181818181818,0.004795790402168891,0.0031733989861559646,1.0584345176541292
0.005831526271893244,0.004804752534110451,0.0031779787963276585,1.0618927865092829
0.00584487072560467,0.004813706999291844,0.0031825432729790178,1.0653477881968827
0.005858215179316097,0.00482265380749966,0.003187092435683222,1.0687994658223714
0.005871559633027523,0.0048315929684518075,0.003191626303876093,1.072247762570388
0.005884904086738949,0.004840524491789423,0.003196144896839897,1.0756926216924665
0.0058982485404503755,0.0048494483870768264,0.0032006482337032767,1.0791339865069096
0.005911592994161802,0.004858364663801496,0.003205136333441191,1.082571800398654
0.005924937447873228,0.0048672733313716585,0.0032096092148700887,1.0860060068154576
0.005938281901584653,0.004876174399115624,0.0032140668966465936,1.0894365492667468
0.00595162635529608,0.004885067876291954,0.0032185093972878277,1.0928633713391445
0.005964970809007506,0.004893953772082595,0.003222936735157685,1.0962864166858535
0.005978315262718932,0.0049028320955924794,0.0032273489284660273,1.099705629025918
0.0059916597164303585,0.004911702855849504,0.0032317459952686486,1.1031209521440628
0.006005004170141785,0.004920566061804491,0.0032361279534671977,1.1065323298904959
0.006018348623853211,0.004929421722328363,0.0032404948208035146,1.1099397061763383
0.006031693077564637,0.004938269846217006,0.003244846614869374,1.1133430249810565
0.006045037531276064,0.004947110442191759,0.003249183353107455,1.1167422303531
0.00605838198498749,0.004955943518896776,0.0032535050528060636,1.1201372664056397
0.006071726438698915,0.004964769084899015,0.003257811731099114,1.1235280773163816
0.0060850708924103415,0.004973587148688221,0.003262103404966101,1.1269146073273761
0.006098415346121768,0.004982397718676918,0.003266380091232067,1.1302968007448115
0.006111759799833194,0.004991200803199633,0.003270641806566072,1.1336746019376223
0.00612510425354462,0.004999996410514529,0.0032748885674844376,1.1370479553398616
0.006138448707256047,0.0050087845488038145,0.003279120390351582,1.1404168054512
0.006151793160967473,0.005017565226172367,0.003283337291377261,1.1437810968345403
0.006165137614678899,0.005026338450647717,0.0032875392866165355,1.1471407741157973
0.006178482068390325,0.005035104230180037,0.0032917263919697484,1.1504957819836694
0.006191826522101752,0.005043862572642127,0.003295898623182502,1.1538460651894156
0.006205170975813177,0.0050526134858294505,0.003300055995845725,1.1571915685466967
