t_s,x0_m,x1_m,v0_m_per_s,v1_m_per_s
0.036581999999999996,0.016079043716496547,0.004609895657253199,-5.583629739132132,1.5340223050005877
0.036584,0.01606788720673074,0.004612950621914604,-5.572869297304132,1.5209285928803307
0.036586,0.016056752274888904,0.004615979325967999,-5.562051924855957,1.5077618299547213
0.036587999999999996,0.016045639034248042,0.00461898162402052,-5.551178205533325,1.4945227247303654
0.03659,0.016034547596920336,0.004621957372095017,-5.540248720400082,1.48121198440589
0.036592,0.016023478073858538,0.004624906427627396,-5.529264047804245,1.4678303148302652
0.036594,0.016012430574861465,0.004627828649463878,-5.51822476334458,1.4543784204615018
0.036596,0.016001405208579497,0.004630723897858176,-5.507131439837888,1.4408570043259399
0.036598,0.015990402082520196,0.004633592034468588,-5.495984647287382,1.4272667679784685
0.0366,0.015979421303053958,0.004636432922355023,-5.484784952851479,1.4136084114630503
0.036601999999999996,0.015968462975419723,0.004639246425975935,-5.473532920813411,1.399882633273907
0.036604,0.01595752720373077,0.004642032411185182,-5.462229112551837,1.3860901303175968
0.036606,0.015946614090980554,0.00464479074522882,-5.450874086511798,1.3722315978752901
0.036608,0.015935723739048585,0.00464752129674181,-5.4394683981767376,1.3583077295659811
0.03661,0.015924856248706397,0.004650223935744661,-5.4280126000411855,1.3443192173102443
0.036612,0.015914011719623544,0.004652898533639995,-5.41650724158399,1.330266751294396
0.036614,0.01590319025037366,0.004655544963209045,-5.404952869242695,1.316151019935682
0.036615999999999996,0.015892391938440567,0.00465816309860808,-5.393350026388173,1.3019727098476113
0.036618,0.015881616880224422,0.004660752815364763,-5.381699253300376,1.2877325058062556
0.03662,0.015870865171047948,0.004663313990374448,-5.370001087144598,1.2734310907169666
0.036622,0.01586013690516266,0.004665846501896402,-5.358256061948548,1.2590691455817595
0.036624,0.01584943217575518,0.004668350229549963,-5.346464708580139,1.244647349467303
0.036626,0.015838751074953562,0.004670825054310646,-5.334627554725946,1.2301663794734732
0.036628,0.015828093693833697,0.004673270858506173,-5.3227451248704725,1.2156269107025741
0.036629999999999996,0.01581746012242571,0.004675687525812445,-5.310817940276014,1.2010296162290606
0.036632,0.015806850449720456,0.004678074941249464,-5.2988465189633445,1.1863751670699592
0.036634,0.015796264763676,0.004680432991177181,-5.286831375693004,1.1716642321557853
0.036635999999999995,0.01578570315122415,0.004682761563291303,-5.2747730219473645,1.1568974783021182
0.036638,0.01577516569827706,0.004685060546619027,-5.262671965913344,1.1420755701817256
0.03664,0.0157646524897338,0.0046873298315147326,-5.25052871246582,1.1271991702972748
0.036642,0.015754163609487032,0.004689569309655611,-5.238343763151767,1.1122689389546556
0.036643999999999996,0.01574369914042965,0.004691778874037249,-5.226117616174979,1.097285534236797
0.036646,0.01573325916446151,0.0046939584189691535,-5.213850766381614,1.0822496119781926
0.036648,0.01572284376249613,0.004696107840070233,-5.20154370524625,1.067161825739833
0.036649999999999995,0.015712453014467474,0.0046982270342642235,-5.189196920858737,1.0520228267848473
0.036652,0.01570208699933671,0.004700315899775071,-5.176810897911653,1.036833264054633
0.036654,0.01569174579509904,0.004702374336122265,-5.1643861176884,1.0215937841455411
0.036656,0.015681429478790504,0.0047044022441161204,-5.151923058052004,1.0063050312861648
0.036657999999999996,0.015671138126494857,0.004706399525853026,-5.13942219343451,0.990967647315128
0.03666,0.015660871813350425,0.00470836608471064,-5.126883994827048,0.9755822716594581
0.036662,0.015650630613556992,0.004710301825343046,-5.114308929770527,0.9601495413134881
0.036663999999999995,0.01564041460038273,0.004712206653675864,-5.101697462346947,0.9446700908182922
0.036666,0.01563022384617111,0.004714080476901332,-5.089050053171354,0.9291445522416756
0.036668,0.015620058422347843,0.004715923203473328,-5.076367159384395,0.9135735551586781
0.03667,0.015609918399427831,0.004717734743102379,-5.063649234645497,0.8979577266326197
0.036671999999999996,0.01559980384702216,0.004719515006750606,-5.05089672912664,0.8822976911966529
0.036674,0.015589714833845051,0.004721263906626653,-5.038110089506751,0.866594070835854
0.036676,0.015579651427720869,0.004722981356180574,-5.025289758966666,0.8508474849698116
0.036677999999999995,0.01556961369559112,0.0047246672700986805,-5.012436177184699,0.8350585504357335
0.03668,0.015559601703521459,0.0047263215642983645,-4.999549780332781,0.8192278814720584
0.036682,0.015549615516708705,0.004727944155922882,-4.986631001073189,0.8033560897025668
0.036684,0.015539655199487863,0.004729534963336109,-4.973680268555827,0.7874437841209914
0.036685999999999996,0.015529720815339156,0.004731093906117269,-4.960698008416077,0.7714915710761069
0.036688,0.01551981242689505,0.004732620905055624,-4.947684642773225,0.7555000542573372
0.03669,0.015509930095947288,0.004734115882145145,-4.934640590229393,0.7394698346808031
0.036691999999999995,0.015500073883453928,0.00473557876057915,-4.921566265869062,0.7234015106758741
0.036694,0.015490243849546378,0.004737009464744919,-4.908462081259113,0.7072956778722053
0.036696,0.015480440053536427,0.004738407920218282,-4.895328444449388,0.6911529291872002
0.036698,0.015470662553923282,0.0047397740537581815,-4.882165759973778,0.6749738548139608
0.036699999999999997,0.015460911408400595,0.0047411077933012125,-4.868974428851862,0.6587590422097203
0.036702,0.015451186673863497,0.004742409067956139,-4.855754848591026,0.642509076084693
0.036704,0.015441488406415608,0.004743677807998391,-4.84250741318907,0.6262245383913714
0.036705999999999996,0.015431816661376059,0.004744913944864536,-4.829232513137344,0.6099060083142817
0.036708,0.015422171493286507,0.004746117411146735,-4.815930535424374,0.5935540622601786
0.03671,0.015412552955918129,0.004747288140587175,-4.802601863539963,0.5771692738486772
0.036712,0.015402961102278618,0.004748426068072492,-4.789246877479776,0.5607522139033034
0.036714,0.015393395984619166,0.004749531129628163,-4.775865953750379,0.5443034504429615
0.036716,0.015383857654441434,0.004750603262412892,-4.762459465374765,0.5278235486738282
0.036718,0.015374346162504517,0.004751642404712977,-4.749027781898323,0.5113130709816607
0.036719999999999996,0.015364861558831893,0.004752648495936662,-4.735571269395256,0.49477257692451004
0.036722,0.015355403892718358,0.004753621476608472,-4.72209029047546,0.4782026232258408
0.036724,0.015345973212736943,0.004754561288363538,-4.70858520429183,0.4616037637680448
0.036726,0.015336569566745827,0.004755467873941913,-4.695056366547993,0.4449765495863506
0.036728,0.015327193001895223,0.004756341177182867,-4.681504129506473,0.42832152886312025
0.03673,0.015317843564634254,0.004757181143019177,-4.6679288419972735,0.4116392469225298
0.036732,0.015308521300717809,0.004757987717471408,-4.654330849426865,0.394930246225626
0.036733999999999996,0.015299226255213377,0.004758760847642176,-4.640710493787561,0.3781950663657379
0.036736,0.015289958472507872,0.004759500481710417,-4.627068113667313,0.361434244064276
0.036738,0.015280717996314426,0.0047602065689256335,-4.613404044259902,0.3446483131669046
0.036739999999999995,0.015271504869679172,0.00476087905960214,-4.599718617375524,0.32783780464006895
0.036742,0.015262319134987991,0.004761517905113302,-4.586012161451736,0.3110032465678736
0.036744,0.015253160833973257,0.004762123057885769,-4.572285001564707,0.2941451641492389
0.036746,0.015244030007720545,0.004762694471393701,-4.558537459440914,0.27726407969547306
0.036747999999999996,0.015234926696675314,0.004763232100152991,-4.544769853469244,0.2603605126282398
0.03675,0.015225850940649573,0.004763735899715485,-4.530982498713344,0.24343497947774317
0.036752,0.015216802778828522,0.004764205826663197,-4.517175706924274,0.2264879938812159
0.036753999999999995,0.015207782249777155,0.004764641838602519,-4.503349786553727,0.20952006658194144
0.036756,0.015198789391446857,0.004765043894158438,-4.489505042767316,0.19253170542834172
0.036758,0.015189824241181952,0.004765411952968742,-4.4756417774583035,0.17552341537349048
0.03676,0.015180886835726244,0.0047657459756782275,-4.461760289261741,0.15849569847502956
0.036761999999999996,0.01517197721122951,0.004766045923932914,-4.447860873568691,0.1414490538951477
0.036764,0.015163095403253975,0.004766311760374248,-4.433943822541065,0.12438397790118667
0.036766,0.015154241446780759,0.004766543448633317,-4.420009425126366,0.1073009638661316
0.036767999999999995,0.015145415376216288,0.00476674095332506,-4.406057967073163,0.09020050226982865
0.03677,0.015136617225398679,0.004766904240042486,-4.392089730946494,0.07308308070013603
0.036772,0.015127847027604092,0.004767033275350886,-4.378104996143778,0.05594918385458135
0.036774,0.015119104815553045,0.00476712802678206,-4.364104038910847,0.038799293542135196
0.036775999999999996,0.015110390621416699,0.004767188462828538,-4.350087132358354,0.021633888685361875
0.036778,0.015101704476823114,0.00476721455293781,-4.336054546478475,0.004453445322873783
0.03678,0.01509304641286348,0.004767206267506561,-4.322006548161642,-0.012741563388180385
0.036781999999999995,0.015084416460098284,0.004767163577874912,-4.307943401213832,-0.029950667169077835
0.036784,0.015075814648563477,0.0047670864563206655,-4.293865366373925,-0.04717339861638036
0.036786,0.015067241007776587,0.00476697487605356,-4.279772701331259,-0.06440929319861996
0.036788,0.015058695566742792,0.004766828811209524,-4.265665660743629,-0.08165788925250275
0.036789999999999996,0.015050178353960976,0.004766648236844952,-4.251544496255231,-0.09891872797916702
0.036792,0.015041689397429728,0.004766433128930971,-4.2374094565150795,-0.116191353439954
0.036794,0.015033228724653328,0.004766183464347732,-4.223260787195554,-0.13347531255204195
0.036795999999999995,0.015024796362647664,0.004765899220878697,-4.209098731010994,-0.15077015508399388
0.036798,0.01501639233794614,0.004765580377204945,-4.194923527736906,-0.16807543365069885
0.0368,0.015008016676605538,0.004765226912899484,-4.180735414228787,-0.1853907037086654
0.036802,0.014999669404211826,0.004764838808421568,-4.166534624441843,-0.20271552355040964
0.036803999999999996,0.014991350545885952,0.004764416045111037,-4.152321389450138,-0.22004945429936915
0.036806,0.014983060126289574,0.004763958605182658,-4.138095937466697,-0.23739205990386697
0.036808,0.014974798169630777,0.004763466471720479,-4.123858493863034,-0.2547429071316095
0.036809999999999996,0.014966564699669721,0.0047629396286722,-4.109609281189616,-0.2721015655632258
0.036812,0.014958359739724274,0.004762378060843552,-4.095348519195677,-0.28946760758643186
0.036814,0.014950183312675589,0.004761781753892688,-4.081076424850109,-0.3068406083890841
0.036816,0.014942035440973644,0.0047611506943245905,-4.066793212361527,-0.32422014595303883
0.036818,0.014933916146642745,0.00476048486948549,-4.052499093199437,-0.34160580104686966
0.03682,0.014925825451286978,0.004759784267557299,-4.038194276114807,-0.35899715721914666
0.036822,0.014917763376095633,0.004759048877552058,-4.023878967161212,-0.3763938007911203
0.036823999999999996,0.014909729941848573,0.0047582786893064005,-4.009553369716069,-0.39379532084927305
0.036826,0.014901725168921558,0.004757473693476024,-3.995217684501624,-0.4112013092380711
0.036828,0.01489374907729155,0.004756633881530189,-3.980872109606792,-0.4286113605518519
0.03683,0.014885801686541944,0.004755759245746222,-3.9665168405084152,-0.4460250721272318
0.036832,0.014877883015867776,0.004754849779204041,-3.952152070092958,-0.4634420440350472
0.036834,0.014869993084080883,0.004753905475780695,-3.937777988678531,-0.4808618790719283
0.036836,0.014862131909615014,0.004752926330144921,-3.9233947840364958,-0.498284182752239
0.036837999999999996,0.01485429951053091,0.004751912337751714,-3.9090026414135743,-0.5157085632994799
0.03684,0.01484649590452132,0.0047508634948369224,-3.894601743554119,-0.5331346316374803
0.036842,0.01483872110891599,0.004749779798411852,-3.8801922707221803,-0.5505620013817518
0.036844,0.0148309751406866,0.004748661246257896,-3.8657744007237174,-0.5679902888306408
0.036846,0.014823258016451657,0.004747507836921174,-3.8513483089292357,-0.5854191129560232
0.036848,0.014815569752481347,0.004746319569707194,-3.8369141682962726,-0.602848095394087
0.03685,0.014807910364702331,0.004745096444675538,-3.8224721493917966,-0.6202768604361594
0.036851999999999996,0.014800279868702516,0.004743838462634553,-3.8080224204148703,-0.6377050350192138
0.036854,0.014792678279735749,0.004742545625136081,-3.7935651472195797,-0.6551322487160643
0.036856,0.014785105612726505,0.004741217934470185,-3.7791004933377463,-0.6725581337257193
0.036857999999999995,0.014777561882274498,0.004739855393659914,-3.76462862000181,-0.6899823248635101
0.03686,0.014770047102659252,0.004738458006456079,-3.750149686167747,-0.7074044595511324
0.036862,0.014762561287844643,0.0047370257773320466,-3.7356638485380302,-0.7248241778065826
0.036864,0.014755104451483373,0.004735558711478562,-3.72117126158483,-0.7422411222338042
0.036865999999999996,0.01474767660692141,0.004734056814798582,-3.70667207757307,-0.7596549380124158
0.036868,0.014740277767202386,0.004732520093902142,-3.6921664465836073,-0.7770652728872564
0.03687,0.014732907945071932,0.004730948556101225,-3.6776545165364904,-0.7944717771577889
0.036871999999999995,0.014725567152981983,0.004729342209404675,-3.663136433214159,-0.8118741036675099
0.036874,0.014718255403095026,0.00472770106251311,-3.648612340284787,-0.8292719077931402
0.036876,0.014710972707288309,0.00472602512481387,-3.634082379325673,-0.8466648474337204
0.036878,0.014703719077157996,0.004724314406375985,-3.619546689846582,-0.8640525829996757
0.036879999999999996,0.01469649452402328,0.0047225689179451625,-3.605005409313186,-0.8814347774017293
0.036882,0.014689299058930447,0.004720788670938795,-3.5904586731705286,-0.8988110960397145
0.036884,0.014682132692656898,0.004718973677440995,-3.575906614866512,-0.9161812067913099
0.036885999999999995,0.014674995435715111,0.004717123950197655,-3.561349365875388,-0.9335447800006917
0.036888,0.014667887298356575,0.004715239502611519,-3.5467870557212917,-0.9509014884670823
0.03689,0.014660808290575658,0.004713320348737286,-3.5322198120017907,-0.9682510074332088
0.036892,0.01465375842211344,0.004711366503276738,-3.517647760411454,-0.9855930145736748
0.036893999999999996,0.0146467377024615,0.004709377981573884,-3.5030710247654344,-1.0029271899832468
0.036896,0.01463974614086564,0.004707354799610134,-3.4884897270230644,-1.0202532161650553
0.036898,0.014632783746329592,0.004705296973999489,-3.4739039873114392,-1.0375707780187318
0.036899999999999995,0.014625850527618632,0.004703204521983771,-3.459313923949047,-1.0548795628284389
0.036902,0.0146189464932632,0.004701077461427853,-3.444719653469393,-1.0721792602508124
