t_s,x0_m,v0_m_per_s
0.02256,0.004146612610418807,-0.0003071798739604089
0.022562,0.0041466119925377765,-0.00031066163838155226
0.022563999999999997,0.004146611367904497,-0.00031393181758955643
0.022566,0.0041466107369437216,-0.00031698885713491056
0.022567999999999998,0.004146610100083167,-0.0003198313454737176
0.02257,0.004146609457753231,-0.0003224580144989845
0.022572,0.004146608810386703,-0.0003248677399763652
0.022574,0.004146608158418476,-0.00032705954188553334
0.022576,0.004146607502285263,-0.0003290325846678129
0.022577999999999997,0.0041466068424252985,-0.0003307861773778237
0.02258,0.004146606179278056,-0.00033231977374036396
0.022581999999999998,0.004146605513283956,-0.00033363297211436627
0.022584,0.00414660484488408,-0.0003347255153615657
0.022586,0.0041466041745198785,-0.0003355972906226485
0.022588,0.004146603502632883,-0.0003362483289994958
0.02259,0.004146602829664418,-0.0003366788051437431
0.022591999999999998,0.004146602156055319,-0.0003368890367549136
0.022594,0.004146601482245641,-0.00033687948398547783
0.022595999999999998,0.004146600808674376,-0.0003366507487551677
0.022598,0.004146600135779173,-0.00033620357397476223
0.0226,0.004146599463996055,-0.00033553884268070004
0.022602,0.00414659879375914,-0.0003346575770806919
0.022604,0.004146598125500359,-0.00033356093751110515
0.022605999999999998,0.00414659745964919,-0.0003322502213069491
0.022608,0.004146596796632379,-0.0003307268615869651
0.022609999999999998,0.0041465961368736684,-0.000328992425952394
0.022612,0.004146595480793537,-0.00032704861510276893
0.022614,0.004146594828808927,-0.0003248972613685291
0.022616,0.004146594181332983,-0.00032254032716092114
0.022618,0.004146593538774802,-0.0003199799033430862
0.022619999999999998,0.004146592901539167,-0.0003172182075209675
0.022622,0.004146592270026306,-0.00031425758225735255
0.022624,0.004146591644631633,-0.00031110049320832685
0.022626,0.004146591025745511,-0.00030774952718474005
0.022628,0.00414659041375301,-0.00030420739014104395
0.022629999999999997,0.004146589809033671,-0.00030047690509158923
0.022632,0.004146589211961273,-0.0002965610099555451
0.022633999999999998,0.004146588622903609,-0.00029246275533492363
0.022636,0.004146588042222256,-0.0002881853022233372
0.022638,0.004146587470272361,-0.00028373191964973745
0.02264,0.004146586907402428,-0.0002791059822586649
0.022642,0.004146586353954108,-0.00027431096782767786
0.022643999999999997,0.004146585810261995,-0.0002693504547253216
0.022646,0.00414658527665343,-0.0002642281193097844
0.022647999999999998,0.0041465847534483,-0.00025894773327141254
0.02265,0.004146584240958863,-0.0002535131609193308
0.022652,0.0041465837394895535,-0.00024792835641701506
0.022654,0.004146583249336809,-0.00024219736096466345
0.022656,0.004146582770788902,-0.00023632429993401143
0.022657999999999998,0.004146582304125772,-0.0002303133799559842
0.02266,0.0041465818496188665,-0.00022416888596319456
0.022661999999999998,0.004146581407530988,-0.0002178951781897309
0.022664,0.004146580978116143,-0.0002114966891292248
0.022666,0.004146580561619407,-0.00020497792045538933
0.022668,0.004146580158276782,-0.0001983434399051153
0.02267,0.004146579768315074,-0.00019159787812750127
0.022671999999999998,0.004146579391951765,-0.00018474592550014182
0.022674,0.004146579029394901,-0.00017779232891450785
0.022675999999999998,0.004146578680842978,-0.00017074188853523494
0.022678,0.004146578346484844,-0.0001635994545315448
0.02268,0.0041465780264995965,-0.000156369923786097
0.022681999999999997,0.004146577721056498,-0.00014905823658180865
0.022684,0.004146577430314886,-0.00014166937327004836
0.022685999999999998,0.004146577154424104,-0.0001342083509209594
0.022688,0.004146576893523425,-0.0001266802199599303
0.02269,0.004146576647741992,-0.00011909006079066299
0.022692,0.004146576417198758,-0.00011144298040821436
0.022694,0.00414657620200244,-0.00010374410900417994
0.022695999999999997,0.0041465760022514715,-9.599859656493634e-05
0.022698,0.004146575818033974,-8.821160946818116e-05
0.022699999999999998,0.0041465756494277195,-8.03883270765188e-05
0.022702,0.004146575496500108,-7.253393833135185e-05
0.022704,0.00414657535930816,-6.465363835121086e-05
0.022706,0.0041465752378985,-5.6752625034755196e-05
0.022708,0.0041465751323073565,-4.883609567091904e-05
0.022709999999999998,0.004146575042560569,-4.090924355919985e-05
0.022712,0.004146574968673594,-3.297725464093372e-05
0.022713999999999998,0.0041465749106515265,-2.5045304144467707e-05
0.022716,0.004146574868489127,-1.7118553247474378e-05
0.022718,0.004146574842170849,-9.2021457566413e-06
0.02272,0.004146574831670877,-1.3012048078205118e-06
0.022722,0.004146574836953175,6.579170411688493e-06
0.022723999999999998,0.004146574857971533,1.4433907915986591e-05
0.022726,0.004146574894669631,2.225796614682195e-05
0.022727999999999998,0.004146574946981093,3.004633717194093e-05
0.02273,0.004146575014829567,3.779404985247249e-05
0.022732,0.004146575098128797,4.5496172977454374e-05
0.022733999999999997,0.0041465751967827095,5.3147818364366064e-05
0.022736,0.004146575310685496,6.074414392316549e-05
0.022737999999999998,0.004146575439721714,6.828035668240345e-05
0.02274,0.004146575583766388,7.575171577435983e-05
0.022742,0.0041465757426851135,8.315353537880879e-05
0.022744,0.004146575916334174,9.048118762241506e-05
0.022746,0.004146576104560654,9.773010543316487e-05
0.022747999999999997,0.004146576307202571,0.00010489578534773612
0.02275,0.004146576524088998,0.00011197379026857674
0.022751999999999998,0.004146576755040204,0.00011895975217173986
0.022754,0.0041465769998677935,0.00012584937476188066
0.022756,0.004146577258374851,0.0001326384360731784
0.022758,0.004146577530356094,0.00013932279101533943
0.02276,0.0041465778155980295,0.0001458983738621786
0.022761999999999998,0.004146578113879114,0.00015236120068194884
0.022764,0.00414657842496992,0.00015870737170777595
0.022765999999999998,0.004146578748633306,0.00016493307364754165
0.022768,0.004146579084624592,0.0001710345819307435
0.02277,0.00414657943269174,0.00017700826289151467
0.022772,0.004146579792575537,0.00018285057588668442
0.022774,0.004146580164009784,0.00018855807534733633
0.022775999999999998,0.004146580546721485,0.0001941274127635583
0.022778,0.004146580940431049,0.000199555338600086
0.022779999999999998,0.004146581344852487,0.00020483870414222786
0.022782,0.004146581759693609,0.00020997446327196976
0.022784,0.004146582184656244,0.00021495967417178635
0.022786,0.004146582619436438,0.00021979150095615787
0.022788,0.004146583063724674,0.00022446721523016768
0.022789999999999998,0.0041465835172060875,0.00022898419757330283
0.022792,0.004146583979560686,0.00023333993894835594
0.022794,0.004146584450463567,0.00023753204203569046
0.022796,0.004146584929585149,0.00024155822248987102
0.022798,0.004146585416591396,0.0002454163101199549
0.022799999999999997,0.004146585911144045,0.00024910424999276005
0.022802,0.00414658641290084,0.0002526201034573344
0.022803999999999998,0.004146586921515765,0.00025596204909151426
0.022806,0.004146587436639277,0.0002591283835695387
0.022808,0.0041465879579185485,0.0002621175224503997
0.02281,0.0041465884849977005,0.0002649280008865054
0.022812,0.004146589017518046,0.00026755847425297824
0.022813999999999997,0.004146589555118327,0.0002700077186969893
0.022816,0.0041465900974349615,0.0002722746316069416
0.022817999999999998,0.0041465906441022805,0.0002743582320011658
0.02282,0.004146591194752778,0.0002762576608373376
0.022822,0.004146591749017352,0.00027797218124015784
0.022824,0.004146592306525547,0.00027950117865043573
0.022826,0.004146592866905803,0.0002808441608938475
0.022827999999999998,0.004146593429785696,0.0002820007581687997
0.02283,0.004146593994792187,0.00028297072295646933
0.022831999999999998,0.0041465945615518605,0.00028375392984989156
0.022834,0.004146595129691177,0.0002843503753049765
0.022836,0.004146595698836707,0.00028476017731252366
0.022838,0.004146596268615381,0.00028498357499299456
0.02284,0.004146596838654726,0.0002850209281115123
0.022841999999999998,0.004146597408583112,0.0002848727165178163
0.022844,0.004146597978029985,0.00028453953950874263
0.022845999999999998,0.004146598546626112,0.0002840221151137549
0.022848,0.0041465991140038115,0.00028332127930666607
0.02285,0.004146599679797191,0.00028243798514240463
0.022851999999999997,0.004146600243642381,0.00028137330181960996
0.022854,0.004146600805177768,0.00028012841366941853
0.022855999999999998,0.004146601364044216,0.00027870461907411213
0.022858,0.004146601919885306,0.0002771033293125685
0.02286,0.0041466024723475475,0.00027532606733619754
0.022862,0.004146603021080611,0.0002733744664751749
0.022864,0.004146603565737538,0.0002712502690770663
0.022865999999999997,0.0041466041059749666,0.0002689553250776545
0.022868,0.004146604641453341,0.0002664915905053377
0.022869999999999998,0.00414660517183712,0.0002638611259209457
0.022872,0.004146605696794988,0.0002610660947941389
0.022874,0.004146606216000059,0.0002581087618165941
0.022876,0.004146606729130073,0.00025499149115415927
0.022878,0.004146607235867599,0.0002517167446387494
0.022879999999999998,0.004146607735900226,0.00024828707990216494
0.022882,0.00414660822892075,0.0002447051484521828
0.022883999999999998,0.0041466087146273655,0.00024097369369269588
0.022886,0.004146609192723841,0.00023709554888985018
0.022888,0.004146609662919703,0.00023307363508438301
0.02289,0.004146610124930403,0.00022891095895355404
0.022892,0.004146610578477491,0.00022461061062295935
0.022893999999999998,0.00414661102328878,0.00022017576142869383
0.022896,0.004146611459098505,0.00021560966163417054
0.022897999999999998,0.004146611885647473,0.00021091563810191603
0.0229,0.004146612302683227,0.00020609709192072058
0.022902,0.004146612709960182,0.00020115749599077695
0.022903999999999997,0.004146613107239767,0.00019610039256973263
0.022906,0.004146613494290563,0.0001909293907804416
0.022907999999999998,0.004146613870888436,0.0001856481640803862
0.02291,0.0041466142368166625,0.00018026044769674208
0.022912,0.004146614591866043,0.0001747700360292687
0.022914,0.004146614935835027,0.00016918078002111305
0.022916,0.004146615268529824,0.00016349658449889412
0.022917999999999997,0.004146615589764499,0.00015772140548595367
0.02292,0.004146615899361082,0.00015185924748966088
0.022921999999999998,0.004146616197149658,0.000145914160763717
0.022924,0.004146616482968453,0.00013989023854924326
0.022926,0.004146616756663923,0.00013379161429466642
0.022928,0.0041466170180908275,0.000127622458856716
0.02293,0.004146617267112304,0.00012138697768522556
0.022931999999999998,0.004146617503599932,0.00011508940799268324
0.022934,0.004146617727433796,0.00010873401591074373
0.022935999999999998,0.00414661793850254,0.00010232509363632136
0.022938,0.004146618136703411,9.586695656764217e-05
0.02294,0.004146618321942315,8.936394043355845e-05
0.022942,0.004146618494133844,8.282039841621312e-05
0.022944,0.004146618653201309,7.624069827204522e-05
0.022945999999999998,0.004146618799076775,6.96292194493756e-05
0.022948,0.004146618931701069,6.299035020718593e-05
0.022949999999999998,0.004146619051023803,5.6328484736022155e-05
0.022952,0.004146619157003383,4.964802028224521e-05
0.022954,0.0041466192496070085,4.295335427805848e-05
0.022955999999999997,0.004146619328810672,3.6248881479713694e-05
0.022958,0.004146619394599149,2.953899111532092e-05
0.022959999999999998,0.004146619446965988,2.282806404332524e-05
0.022962,0.004146619485913488,1.6120469924545726e-05
0.022964,0.0041466195114526734,9.420564408897304e-06
0.022966,0.004146619523603262,2.7326863390511123e-06
0.022968,0.004146619522393634,-3.938845027133241e-06
0.022969999999999997,0.0041466195078607845,-1.0589732774573961e-05
0.022972,0.004146619480050277,-1.7215705066421534e-05
0.022973999999999998,0.00414661943901619,-2.381251785535703e-05
0.022976,0.004146619384821065,-3.0375957570559578e-05
0.022978,0.0041466193175358325,-3.690184377677784e-05
0.02298,0.004146619237239752,-4.338603180512715e-05
0.022982,0.004146619144020334,-4.982441535251261e-05
0.022983999999999997,0.00414661903797326,-5.621292905043508e-05
0.022986,0.0041466189192023006,-6.254755099933817e-05
0.022987999999999998,0.004146618787819224,-6.882430526760864e-05
0.02299,0.0041466186439437025,-7.503926435445892e-05
0.022992,0.004146618487703212,-8.118855161466918e-05
0.022994,0.004146618319232931,-8.726834364242378e-05
0.022996,0.004146618138675629,-9.327487261651248e-05
0.022997999999999998,0.004146617946181551,-9.920442860008613e-05
0.023,0.004146617741908305,-0.00010505336179863359
0.023001999999999998,0.0041466175260207365,-0.00011081808477168369
0.023004,0.0041466172986908,-0.00011649507459839212
0.023006,0.004146617060097432,-0.00012208087499490346
0.023008,0.004146616810426413,-0.0001275720983834878
0.02301,0.004146616549870225,-0.00013296542790988737
0.023011999999999998,0.004146616278627915,-0.0001382576194101536
0.023014,0.004146615996904941,-0.00014344550332467468
0.023016,0.0041466157049130275,-0.00014852598655871102
0.023018,0.004146615402870005,-0.0001534960542877931
0.02302,0.004146615090999656,-0.00015835277170732722
0.023021999999999997,0.004146614769531548,-0.0001630932857256963
0.023024,0.004146614438700873,-0.00016771482659848393
0.023025999999999998,0.004146614098748279,-0.00017221470950582864
0.023028,0.004146613749919697,-0.00017659033606874864
0.02303,0.004146613392466167,-0.00018083919580600628
0.023032,0.00414661302664366,-0.00018495886752931687
0.023034,0.004146612652712899,-0.00018894702067666794
0.023035999999999997,0.004146612270939178,-0.00019280141658296331
0.023038,0.004146611881592174,-0.00019651990968796293
0.023039999999999998,0.004146611484945763,-0.00020010044868042732
0.023042,0.004146611081277825,-0.0002035410775772585
0.023044,0.00414661067087006,-0.00020683993673722997
0.023046,0.004146610254007788,-0.00020999526381084848
0.023048,0.004146609830979755,-0.00021300539462282587
0.023049999999999998,0.0041466094020779385,-0.00021586876398903818
0.023052,0.004146608967597344,-0.00021858390646666204
0.023053999999999998,0.00414660852783581,-0.0002211494570373875
0.023056,0.004146608083093804,-0.00022356415172315297
0.023058,0.004146607633674218,-0.000225826828135349
0.02306,0.004146607179882167,-0.00022793642595476975
0.023062,0.004146606722024788,-0.00022989198734574585
0.023063999999999998,0.004146606260411027,-0.0002316926573017814
0.023066,0.004146605795351438,-0.00023333768392243346
0.023067999999999998,0.0041466053271579754,-0.00023482641862365982
0.02307,0.004146604856143789,-0.00023615831627924909
0.023072,0.004146604382623012,-0.0002373329352955595
0.023073999999999997,0.004146603906910561,-0.00023834993761806685
0.023076,0.004146603429321922,-0.0002392090886702033
0.023077999999999998,0.004146602950172948,-0.00023991025722598422
0.02308,0.004146602469779652,-0.00024045341521499795
0.023082,0.004146601988458,-0.00024083863746141728
0.023084,0.004146601506523703,-0.00024106610135553352
0.023086,0.00414660102429202,-0.00024113608646114594
0.023087999999999997,0.004146600542077546,-0.00024104897405668167
0.02309,0.004146600060194011,-0.00024080524661039535
0.023091999999999998,0.004146599578954081,-0.00024040548719263176
0.023094,0.004146599098669156,-0.00023985037882422042
0.023096,0.004146598619649171,-0.00023914070376031743
0.023098,0.004146598142202397,-0.00023827734271311498
0.0231,0.0041465976666352445,-0.00023726127401095878
0.023101999999999998,0.004146597193252073,-0.00023609357269774488
0.023104,0.004146596722354994,-0.00023477540957099417
0.023105999999999998,0.004146596254243684,-0.00023330805016020612
0.023108,0.0041465957892151935,-0.00023169285364731042
0.02311,0.004146595327563762,-0.00022993127172732494
0.023112,0.004146594869580635,-0.00022802484741394878
0.023114,0.004146594415553881,-0.00022597521378742822
0.023115999999999998,0.004146593965768212,-0.0002237840926875913
0.023118,0.004146593520504812,-0.00022145329335317073
0.023119999999999998,0.004146593080041156,-0.00021898471100734312
0.023122,0.004146592644650848,-0.00021638032539191481
0.023124,0.0041465922146034445,-0.00021364219924949868
0.023125999999999997,0.0041465917901643,-0.00021077247675618568
0.023128,0.004146591371594397,-0.00020777338190618034
0.023129999999999998,0.004146590959150194,-0.00020464721684783292
0.023132,0.004146590553083465,-0.0002013963601739059
0.023134,0.004146590153641155,-0.0001980232651666564
0.023136,0.0041465897610652265,-0.0001945304579989141
0.023138,0.004146589375592521,-0.00019092053589236168
0.023139999999999997,0.004146588997454613,-0.000187196165235783
0.023142,0.004146588626877682,-0.0001833600796622603
0.023143999999999998,0.004146588264082369,-0.00017941507808821633
0.023146,0.0041465879092836555,-0.00017536402271449048
0.023148,0.004146587562690736,-0.00017120983699329086
0.02315,0.004146587224506901,-0.00016695550355923193
0.023152,0.004146586894929417,-0.00016260406212873646
0.023153999999999997,0.004146586574149413,-0.0001581586073669431
0.023156,0.004146586262351779,-0.00015362228672494252
0.023157999999999998,0.0041465859597150595,-0.0001489982982494666
0.02316,0.004146585666411351,-0.00014428988836394003
0.023162,0.004146585382606214,-0.00013950034962563682
0.023164,0.004146585108458574,-0.00013463301845759
0.023166,0.004146584844120648,-0.00012969127285906602
0.023167999999999998,0.004146584589737856,-0.00012467853009458943
0.02317,0.004146584345448743,-0.00011959824436460353
0.023171999999999998,0.0041465841113849135,-0.00011445390445715477
0.023174,0.00414658388767096,-0.00010924903138428365
0.023176,0.004146583674424403,-0.00010398717600306285
0.023178,0.004146583471755634,-9.867191662474674e-05
0.02318,0.004146583279767862,-9.330685661213377e-05
0.023181999999999998,0.004146583098557067,-8.789562196629144e-05
0.023184,0.004146582928211955,-8.244185890712564e-05
0.023186,0.0041465827688139225,-7.69492314446225e-05
0.023188,0.0041465826204370206,-7.142141894709223e-05
0.02319,0.004146582483147929,-6.586211370539697e-05
0.023191999999999997,0.004146582357005934,-6.027501849573767e-05
0.023194,0.004146582242062905,-5.466384414155349e-05
0.023195999999999998,0.004146582138363285,-4.903230707724019e-05
0.023198,0.004146582045944079,-4.338412691457511e-05
0.0232,0.0041465819648348525,-3.772302401384245e-05
0.023202,0.0041465818950577335,-3.205271706105582e-05
0.023204,0.004146581836627414,-2.63769206532425e-05
0.023205999999999997,0.004146581789551164,-2.0699342891964134e-05
0.023208,0.004146581753828843,-1.5023682988173331e-05
0.023209999999999998,0.004146581729452928,-9.353628879541299e-06
0.023212,0.004146581716408528,-3.69285486158065e-06
0.023214,0.004146581714673422,1.9549807673055914e-06
0.023216,0.004146581724218089,7.586238041813835e-06
0.023218,0.00414658174500575,1.3197297648820446e-05
0.023219999999999998,0.004146581776992407,1.878456322626421e-05
0.023222,0.0041465818201268986,2.4344463641525135e-05
0.023223999999999998,0.004146581874350944,2.987345524582174e-05
0.023226,0.004146581939599205,3.5368024106649454e-05
0.023228,0.004146582015799348,4.0824688213210684e-05
0.02323,0.00414658210287211,4.62399996550839e-05
0.023232,0.004146582200731368,5.161054677388437e-05
0.023233999999999998,0.004146582309284211,5.693295628462783e-05
0.023236,0.0041465824284310235,6.220389536752462e-05
0.023237999999999998,0.004146582558065566,6.742007372543136e-05
0.02324,0.004146582698075063,7.257824561080177e-05
0.023242,0.004146582848340294,7.767521181647585e-05
0.023243999999999997,0.004146583008735687,8.270782163109371e-05
0.023246,0.00414658317912942,8.76729747578237e-05
0.023247999999999998,0.00414658335938352,9.256762319544479e-05
0.02325,0.004146583549353975,9.738877307973136e-05
0.023252,0.004146583748890839,0.00010213348648435466
0.023254,0.004146583957838347,0.0001067988831815045
0.023256,0.004146584176035035,0.00011138214235968452
0.023257999999999997,0.004146584403313854,0.00011588050429791008
0.02326,0.004146584639502303,0.00012029127199575568
0.023261999999999998,0.004146584884422548,0.0001246118127583785
0.023264,0.004146585137891556,0.00012883955973560192
0.023266,0.004146585399721226,0.00013297201341351577
0.023268,0.004146585669718528,0.00013700674305866664
0.02327,0.004146585947685642,0.00014094138811255357
0.023271999999999998,0.004146586233420096,0.00014477365953799996
0.023274,0.004146586526714909,0.00014850134111497274
0.023275999999999998,0.00414658682735875,0.0001521222906853971
0.023278,0.00414658713513607,0.00015563444134567068
0.02328,0.004146587449827269,0.00015903580258834954
0.023282,0.00414658777120884,0.000162324461389874
0.023284,0.004146588099053529,0.00016549858324545744
0.023285999999999998,0.00414658843313049,0.0001685564131505114
0.023288,0.004146588773205451,0.00017149627652697635
0.023289999999999998,0.004146589119040869,0.00017431658009499625
0.023292,0.004146589470396099,0.00017701581268929546
0.023294,0.004146589827027555,0.00017959254601964748
0.023295999999999997,0.004146590188688878,0.00018204543537590035
0.023298,0.004146590555131105,0.00018437322027675944
0.023299999999999998,0.004146590926102833,0.0001865747250619923
0.023302,0.004146591301350397,0.00018864885942693468
0.023304,0.004146591680618034,0.0001905946189010453
0.023306,0.004146592063648062,0.00019241108526884878
0.023308,0.004146592450181045,0.0001940974269337773
0.023309999999999997,0.004146592839955974,0.00019565289922467735
0.023312,0.004146593232710436,0.0001970768446444733
0.023313999999999998,0.004146593628180789,0.0001983686930622377
0.023316,0.0041465940261023425,0.00019952796184709827
0.023318,0.004146594426209526,0.00020055425594524658
0.02332,0.004146594828236064,0.00020144726789994696
0.023322,0.004146595231915156,0.00020220677781451619
0.023323999999999998,0.004146595636979651,0.00020283265325744525
0.023326,0.0041465960431622175,0.00020332484911181618
0.023327999999999998,0.004146596450195522,0.00020368340736854823
0.02333,0.0041465968578124025,0.00020390845686254268
0.023332,0.004146597265746039,0.00020400021295385022
0.023334,0.004146597673730132,0.00020395897715317778
0.023336,0.0041465980814990675,0.00020378513669177704
0.023337999999999998,0.004146598488788094,0.0002034791640377393
0.02334,0.004146598895333487,0.0002030416163573122
0.023341999999999998,0.0041465993008727225,0.00020247313492330655
0.023344,0.004146599705144644,0.0002017744444689183
0.023346,0.004146600107889623,0.0002009463524912448
0.023347999999999997,0.004146600508849732,0.00019998974850113377
0.02335,0.004146600907768901,0.00019890560322192543
0.023351999999999998,0.004146601304393085,0.00019769496773822394
0.023354,0.004146601698470419,0.0001963589725937512
0.023356,0.004146602089751378,0.00019489882684048127
0.023358,0.004146602477988935,0.00019331581703924377
0.02336,0.0041466028629387084,0.00019161130621252442
0.023361999999999997,0.004146603244359121,0.00018978673275067036
0.023364,0.004146603622011545,0.00018784360927168948
0.023365999999999998,0.004146603995660453,0.0001857835214360695
0.023368,0.0041466043650735624,0.00018360812671596265
0.02337,0.0041466047300219725,0.00018131915312279506
0.023372,0.0041466050902803095,0.00017891839789250136
0.023374,0.004146605445626864,0.0001764077261271325
0.023375999999999997,0.004146605795843722,0.00017378906939806096
0.023378,0.004146606140716897,0.0001710644243087611
0.023379999999999998,0.004146606480036463,0.00016823585101969566
0.023382,0.004146606813596671,0.0001653054717353245
0.023384,0.004146607141196083,0.00016227546915499464
0.023386,0.004146607462637682,0.0001591480848889498
0.023388,0.004146607777728993,0.00015592561783996849
0.023389999999999998,0.004146608086282196,0.00015261042255170672
0.023392,0.004146608388114233,0.00014920490752658427
0.023393999999999998,0.004146608683046914,0.0001457115335121218
0.023396,0.004146608970907024,0.00014213281175801443
0.023398,0.004146609251526418,0.00013847130224520717
0.0234,0.0041466095247421186,0.0001347296118881224
0.023402,0.004146609790396409,0.00013091039271098467
0.023403999999999998,0.004146610048336918,0.00012701634000006213
0.023406,0.004146610298416707,0.0001230501904324939
0.023407999999999998,0.0041466105404943535,0.00011901472018340625
0.02341,0.0041466107744340215,0.00011491274301200082
0.023412,0.00414661100010554,0.0001107471083293514
0.023413999999999997,0.00414661121738447,0.00010652069924761794
0.023416,0.004146611426152175,0.0001022364306120454
0.023417999999999998,0.004146611626295871,9.789724701890564e-05
0.02342,0.004146611817708697,9.350612081859628e-05
0.023422,0.004146612000289763,8.906605010577381e-05
0.023424,0.004146612173944196,8.458005669921308e-05
0.023426,0.00414661233858319,8.005118411094202e-05
0.023427999999999997,0.004146612494124047,7.548249550743105e-05
0.02343,0.004146612640490213,7.087707166247319e-05
0.023431999999999998,0.0041466127776113105,6.62380089051313e-05
0.023434,0.004146612905423169,6.156841706257736e-05
0.023436,0.004146613023867848,5.68714174003563e-05
0.023438,0.004146613132893664,5.2150140559782896e-05
0.02344,0.004146613232455199,4.7407724495164154e-05
0.023441999999999998,0.004146613322513315,4.264731241281159e-05
0.023444,0.004146613403035166,3.78720507111594e-05
0.023445999999999998,0.004146613473994203,3.3085086924666107e-05
0.023448,0.004146613535370167,2.82895676720528e-05
0.02345,0.004146613587149091,2.3488636612108247e-05
0.023452,0.0041466136293232935,1.8685432405518524e-05
0.023454,0.004146613661891358,1.3883086686257311e-05
0.023455999999999998,0.004146613684858128,9.084722042929652e-06
0.023458,0.00414661369823468,4.293450011015095e-06
0.023459999999999998,0.0041466137020382985,-4.876309218942952e-07
0.023462,0.004146613696292453,-5.255437296507724e-06
0.023464,0.004146613681026763,-1.000690264793039e-05
0.023465999999999997,0.004146613656276961,-1.4738979455227222e-05
0.023468,0.004146613622084856,-1.9448641072796736e-05
0.023469999999999998,0.004146613578498286,-2.413288364343853e-05
0.023472,0.004146613525571072,-2.87887279910482e-05
0.023474,0.004146613463362969,-3.341322149229919e-05
0.023476,0.004146613391939608,-3.800343992640948e-05
0.023478,0.00414661331137244,-4.25564893009122e-05
0.023479999999999997,0.00414661322173867,-4.7069507652629826e-05
0.023482,0.004146613123121196,-5.1539666823458825e-05
0.023483999999999998,0.004146613015608535,-5.596417420895698e-05
0.023486,0.004146612899294754,-6.0340274479485685e-05
0.023488,0.004146612774279391,-6.466525127182644e-05
0.02349,0.004146612640667375,-6.893642885106782e-05
0.023492,0.004146612498568947,-7.315117374154034e-05
0.023493999999999998,0.004146612348099571,-7.730689632642135e-05
0.023496,0.0041466121893798434,-8.140105241388484e-05
0.023497999999999998,0.004146612022535403,-8.54311447689961e-05
0.0235,0.004146611847696836,-8.939472461161314e-05
0.023502,0.004146611664999576,-9.328939307891234e-05
0.023504,0.004146611474583802,-9.711280265082134e-05
0.023506,0.004146611276594337,-0.00010086265853859187
0.023507999999999998,0.00414661107118054,-0.0001045367200349847
0.02351,0.004146610858496195,-0.00010813280182542623
0.023511999999999998,0.004146610638699402,-0.00011164877526086459
0.023514,0.0041466104119524585,-0.0001150825695883523
0.023516,0.004146610178421745,-0.00011843217314204778
0.023517999999999997,0.004146609938277606,-0.00012169563449178353
0.02352,0.004146609691694228,-0.0001248710635495791
0.023521999999999998,0.004146609438849515,-0.00012795663263398275
0.023524,0.004146609179924963,-0.0001309505774894915
0.023526,0.004146608915105533,-0.0001338511982631735
0.023528,0.00414660864457952,-0.00013665686043578718
0.02353,0.004146608368538422,-0.00013936599570856016
0.023531999999999997,0.004146608087176807,-0.0001419771028440864
0.023534,0.004146607800692177,-0.00014448874846145735
0.023535999999999998,0.004146607509284831,-0.00014689956778468144
0.023538,0.004146607213157734,-0.0001492082653458037
0.02354,0.004146606912516365,-0.00015141361563923228
0.023542,0.004146606607568588,-0.00015351446372932506
0.023544,0.004146606298524504,-0.00015550972581133643
0.023545999999999997,0.0041466059855963106,-0.0001573983897232665
0.023548,0.004146605668998159,-0.00015917951541064937
0.023549999999999998,0.004146605348946006,-0.00016085223534292704
0.023552,0.00414660502565747,-0.00016241575488082707
0.023554,0.004146604699351689,-0.00016386935259603885
0.023556,0.004146604370249167,-0.00016521238054251986
0.023558,0.004146604038571633,-0.00016644426447884865
0.023559999999999998,0.004146603704541889,-0.00016756450404203306
0.023562,0.0041466033683836626,-0.00016857267287284582
0.023563999999999998,0.004146603030321464,-0.00016946841869249865
0.023566,0.004146602690580428,-0.00017025146333123664
0.023568,0.004146602349386178,-0.00017092160270843122
0.023569999999999997,0.004146602006964667,-0.0001714787067645938
0.023572,0.004146601663542035,-0.00017192271934507688
0.023573999999999998,0.004146601319344462,-0.00017225365803665582
0.023576,0.004146600974598019,-0.00017247161395582763
0.023577999999999998,0.004146600629528519,-0.00017257675149060192
0.02358,0.004146600284361378,-0.00017256930799486688
0.023582,0.004146599939321459,-0.00017244959343584013
0.023583999999999997,0.004146599594632936,-0.00017221798999547718
0.023586,0.004146599250519148,-0.00017187495162669623
0.023587999999999998,0.004146598907202451,-0.00017142100356293488
0.02359,0.0041465985649040814,-0.00017085674178295997
0.023592,0.004146598223844016,-0.00017018283243177396
0.023594,0.004146597884240824,-0.00016940001119662885
0.023596,0.0041465975463115395,-0.00016850908263985005
0.023597999999999997,0.0041465972102715165,-0.00016751091948889193
0.0236,0.0041465968763342975,-0.0001664064618832618
0.023601999999999998,0.004146596544711476,-0.0001651967165805382
0.023604,0.0041465962156125675,-0.00016388275612001424
0.023606,0.004146595889244877,-0.0001624657179469778
0.023608,0.0041465955658133696,-0.00016094680349653762
0.02361,0.004146595245520547,-0.0001593272772385518
0.023611999999999998,0.004146594928566316,-0.00015760846568363027
0.023614,0.004146594615147872,-0.00015579175635188419
0.023615999999999998,0.004146594305459573,-0.0001538785967049754
0.023618,0.004146593999692826,-0.00015187049304145163
0.02362,0.0041465936980359655,-0.00014976900935722925
0.023622,0.00414659340067414,-0.0001475757661715889
0.023624,0.004146593107789203,-0.00014529243931919164
0.023625999999999998,0.004146592819559604,-0.000142920758710212
